cohn-kanade-images/S005/001/S005_001_00000011.png,disgust
cohn-kanade-images/S010/002/S010_002_00000014.png,surprise
cohn-kanade-images/S010/004/S010_004_00000019.png,anger
cohn-kanade-images/S010/006/S010_006_00000015.png,happy
cohn-kanade-images/S011/001/S011_001_00000016.png,surprise
cohn-kanade-images/S011/002/S011_002_00000022.png,sadness
cohn-kanade-images/S011/003/S011_003_00000014.png,fear
cohn-kanade-images/S011/004/S011_004_00000021.png,anger
cohn-kanade-images/S011/005/S011_005_00000020.png,disgust
cohn-kanade-images/S011/006/S011_006_00000013.png,happy
cohn-kanade-images/S014/001/S014_001_00000029.png,surprise
cohn-kanade-images/S014/002/S014_002_00000016.png,sadness
cohn-kanade-images/S014/003/S014_003_00000030.png,anger
cohn-kanade-images/S014/005/S014_005_00000017.png,happy
cohn-kanade-images/S022/001/S022_001_00000030.png,surprise
cohn-kanade-images/S022/005/S022_005_00000032.png,anger
cohn-kanade-images/S022/006/S022_006_00000017.png,disgust
cohn-kanade-images/S026/001/S026_001_00000015.png,surprise
cohn-kanade-images/S026/002/S026_002_00000016.png,sadness
cohn-kanade-images/S026/003/S026_003_00000015.png,anger
cohn-kanade-images/S026/006/S026_006_00000013.png,happy
cohn-kanade-images/S028/001/S028_001_00000024.png,anger
cohn-kanade-images/S029/001/S029_001_00000019.png,anger
cohn-kanade-images/S032/001/S032_001_00000022.png,surprise
cohn-kanade-images/S032/003/S032_003_00000017.png,anger
cohn-kanade-images/S032/004/S032_004_00000014.png,fear
cohn-kanade-images/S032/005/S032_005_00000016.png,disgust
cohn-kanade-images/S032/006/S032_006_00000016.png,happy
cohn-kanade-images/S034/001/S034_001_00000029.png,surprise
cohn-kanade-images/S034/003/S034_003_00000027.png,anger
cohn-kanade-images/S034/005/S034_005_00000010.png,happy
cohn-kanade-images/S035/001/S035_001_00000015.png,surprise
cohn-kanade-images/S035/005/S035_005_00000019.png,disgust
cohn-kanade-images/S035/006/S035_006_00000018.png,happy
cohn-kanade-images/S037/001/S037_001_00000020.png,surprise
cohn-kanade-images/S037/003/S037_003_00000022.png,anger
cohn-kanade-images/S037/006/S037_006_00000021.png,happy
cohn-kanade-images/S042/001/S042_001_00000019.png,surprise
cohn-kanade-images/S042/002/S042_002_00000016.png,sadness
cohn-kanade-images/S042/004/S042_004_00000020.png,anger
cohn-kanade-images/S042/006/S042_006_00000017.png,happy
cohn-kanade-images/S044/001/S044_001_00000024.png,surprise
cohn-kanade-images/S044/003/S044_003_00000014.png,happy
cohn-kanade-images/S044/006/S044_006_00000019.png,disgust
cohn-kanade-images/S045/004/S045_004_00000015.png,disgust
cohn-kanade-images/S045/005/S045_005_00000030.png,anger
cohn-kanade-images/S046/001/S046_001_00000025.png,sadness
cohn-kanade-images/S046/002/S046_002_00000006.png,surprise
cohn-kanade-images/S046/003/S046_003_00000016.png,fear
cohn-kanade-images/S046/004/S046_004_00000017.png,disgust
cohn-kanade-images/S050/001/S050_001_00000017.png,fear
cohn-kanade-images/S050/002/S050_002_00000018.png,surprise
cohn-kanade-images/S050/004/S050_004_00000021.png,anger
cohn-kanade-images/S050/006/S050_006_00000023.png,happy
cohn-kanade-images/S051/002/S051_002_00000019.png,surprise
cohn-kanade-images/S051/003/S051_003_00000018.png,disgust
cohn-kanade-images/S052/001/S052_001_00000015.png,surprise
cohn-kanade-images/S052/004/S052_004_00000033.png,happy
cohn-kanade-images/S052/006/S052_006_00000013.png,disgust
cohn-kanade-images/S053/001/S053_001_00000023.png,surprise
cohn-kanade-images/S053/004/S053_004_00000024.png,happy
cohn-kanade-images/S054/002/S054_002_00000015.png,fear
cohn-kanade-images/S054/003/S054_003_00000007.png,surprise
cohn-kanade-images/S054/004/S054_004_00000024.png,disgust
cohn-kanade-images/S055/001/S055_001_00000012.png,surprise
cohn-kanade-images/S055/003/S055_003_00000009.png,disgust
cohn-kanade-images/S055/004/S055_004_00000028.png,anger
cohn-kanade-images/S055/005/S055_005_00000045.png,happy
cohn-kanade-images/S055/006/S055_006_00000008.png,fear
cohn-kanade-images/S056/002/S056_002_00000010.png,disgust
cohn-kanade-images/S056/003/S056_003_00000010.png,surprise
cohn-kanade-images/S056/004/S056_004_00000020.png,happy
cohn-kanade-images/S057/001/S057_001_00000019.png,surprise
cohn-kanade-images/S057/003/S057_003_00000015.png,disgust
cohn-kanade-images/S057/006/S057_006_00000033.png,happy
cohn-kanade-images/S058/001/S058_001_00000020.png,surprise
cohn-kanade-images/S058/005/S058_005_00000010.png,anger
cohn-kanade-images/S058/006/S058_006_00000018.png,disgust
cohn-kanade-images/S059/001/S059_001_00000018.png,surprise
cohn-kanade-images/S059/002/S059_002_00000017.png,fear
cohn-kanade-images/S060/002/S060_002_00000026.png,happy
cohn-kanade-images/S060/003/S060_003_00000018.png,surprise
cohn-kanade-images/S060/005/S060_005_00000021.png,disgust
cohn-kanade-images/S061/001/S061_001_00000012.png,surprise
cohn-kanade-images/S061/002/S061_002_00000015.png,happy
cohn-kanade-images/S061/004/S061_004_00000022.png,disgust
cohn-kanade-images/S062/001/S062_001_00000017.png,fear
cohn-kanade-images/S062/002/S062_002_00000016.png,surprise
cohn-kanade-images/S062/004/S062_004_00000024.png,happy
cohn-kanade-images/S062/005/S062_005_00000029.png,disgust
cohn-kanade-images/S063/001/S063_001_00000013.png,surprise
cohn-kanade-images/S063/002/S063_002_00000023.png,happy
cohn-kanade-images/S064/001/S064_001_00000012.png,surprise
cohn-kanade-images/S064/003/S064_003_00000025.png,happy
cohn-kanade-images/S064/004/S064_004_00000014.png,sadness
cohn-kanade-images/S065/002/S065_002_00000022.png,fear
cohn-kanade-images/S065/003/S065_003_00000022.png,surprise
cohn-kanade-images/S065/004/S065_004_00000028.png,happy
cohn-kanade-images/S065/005/S065_005_00000008.png,disgust
cohn-kanade-images/S066/002/S066_002_00000022.png,surprise
cohn-kanade-images/S066/003/S066_003_00000012.png,happy
cohn-kanade-images/S066/004/S066_004_00000010.png,sadness
cohn-kanade-images/S066/005/S066_005_00000011.png,anger
cohn-kanade-images/S067/002/S067_002_00000014.png,surprise
cohn-kanade-images/S067/004/S067_004_00000023.png,anger
cohn-kanade-images/S067/005/S067_005_00000022.png,happy
cohn-kanade-images/S067/006/S067_006_00000011.png,disgust
cohn-kanade-images/S068/002/S068_002_00000015.png,happy
cohn-kanade-images/S068/003/S068_003_00000014.png,surprise
cohn-kanade-images/S068/004/S068_004_00000010.png,fear
cohn-kanade-images/S068/005/S068_005_00000021.png,disgust
cohn-kanade-images/S069/002/S069_002_00000014.png,surprise
cohn-kanade-images/S069/003/S069_003_00000011.png,disgust
cohn-kanade-images/S069/004/S069_004_00000017.png,happy
cohn-kanade-images/S070/002/S070_002_00000016.png,surprise
cohn-kanade-images/S070/003/S070_003_00000017.png,happy
cohn-kanade-images/S070/005/S070_005_00000016.png,disgust
cohn-kanade-images/S071/001/S071_001_00000013.png,surprise
cohn-kanade-images/S071/002/S071_002_00000020.png,sadness
cohn-kanade-images/S071/004/S071_004_00000028.png,anger
cohn-kanade-images/S071/005/S071_005_00000021.png,happy
cohn-kanade-images/S071/006/S071_006_00000014.png,disgust
cohn-kanade-images/S072/005/S072_005_00000019.png,anger
cohn-kanade-images/S072/006/S072_006_00000022.png,happy
cohn-kanade-images/S073/001/S073_001_00000013.png,surprise
cohn-kanade-images/S073/006/S073_006_00000014.png,disgust
cohn-kanade-images/S074/001/S074_001_00000020.png,fear
cohn-kanade-images/S074/002/S074_002_00000016.png,surprise
cohn-kanade-images/S074/004/S074_004_00000018.png,disgust
cohn-kanade-images/S074/005/S074_005_00000043.png,happy
cohn-kanade-images/S075/002/S075_002_00000014.png,surprise
cohn-kanade-images/S075/005/S075_005_00000012.png,disgust
cohn-kanade-images/S075/006/S075_006_00000025.png,happy
cohn-kanade-images/S075/008/S075_008_00000012.png,anger
cohn-kanade-images/S076/001/S076_001_00000017.png,surprise
cohn-kanade-images/S076/005/S076_005_00000012.png,disgust
cohn-kanade-images/S076/006/S076_006_00000019.png,happy
cohn-kanade-images/S077/001/S077_001_00000028.png,surprise
cohn-kanade-images/S077/006/S077_006_00000014.png,disgust
cohn-kanade-images/S078/001/S078_001_00000033.png,surprise
cohn-kanade-images/S078/004/S078_004_00000027.png,happy
cohn-kanade-images/S078/007/S078_007_00000013.png,disgust
cohn-kanade-images/S079/001/S079_001_00000012.png,surprise
cohn-kanade-images/S079/002/S079_002_00000012.png,disgust
cohn-kanade-images/S079/004/S079_004_00000026.png,happy
cohn-kanade-images/S080/001/S080_001_00000018.png,surprise
cohn-kanade-images/S080/005/S080_005_00000013.png,sadness
cohn-kanade-images/S080/008/S080_008_00000009.png,disgust
cohn-kanade-images/S081/001/S081_001_00000019.png,surprise
cohn-kanade-images/S081/002/S081_002_00000024.png,sadness
cohn-kanade-images/S081/008/S081_008_00000011.png,disgust
cohn-kanade-images/S082/001/S082_001_00000015.png,surprise
cohn-kanade-images/S082/005/S082_005_00000017.png,anger
cohn-kanade-images/S082/007/S082_007_00000010.png,disgust
cohn-kanade-images/S083/003/S083_003_00000019.png,happy
cohn-kanade-images/S084/001/S084_001_00000010.png,surprise
cohn-kanade-images/S084/002/S084_002_00000023.png,fear
cohn-kanade-images/S085/002/S085_002_00000014.png,happy
cohn-kanade-images/S085/003/S085_003_00000013.png,surprise
cohn-kanade-images/S085/004/S085_004_00000017.png,disgust
cohn-kanade-images/S086/001/S086_001_00000019.png,surprise
cohn-kanade-images/S086/002/S086_002_00000015.png,happy
cohn-kanade-images/S087/001/S087_001_00000011.png,surprise
cohn-kanade-images/S087/004/S087_004_00000012.png,disgust
cohn-kanade-images/S087/005/S087_005_00000012.png,happy
cohn-kanade-images/S087/007/S087_007_00000016.png,anger
cohn-kanade-images/S088/001/S088_001_00000017.png,surprise
cohn-kanade-images/S088/004/S088_004_00000020.png,disgust
cohn-kanade-images/S089/001/S089_001_00000016.png,surprise
cohn-kanade-images/S089/002/S089_002_00000021.png,happy
cohn-kanade-images/S089/003/S089_003_00000036.png,anger
cohn-kanade-images/S090/002/S090_002_00000011.png,surprise
cohn-kanade-images/S090/006/S090_006_00000011.png,disgust
cohn-kanade-images/S090/007/S090_007_00000014.png,anger
cohn-kanade-images/S091/001/S091_001_00000015.png,fear
cohn-kanade-images/S091/003/S091_003_00000021.png,happy
cohn-kanade-images/S092/001/S092_001_00000017.png,surprise
cohn-kanade-images/S092/003/S092_003_00000014.png,anger
cohn-kanade-images/S092/004/S092_004_00000024.png,happy
cohn-kanade-images/S093/001/S093_001_00000020.png,sadness
cohn-kanade-images/S093/004/S093_004_00000016.png,happy
cohn-kanade-images/S094/001/S094_001_00000010.png,surprise
cohn-kanade-images/S094/004/S094_004_00000012.png,happy
cohn-kanade-images/S095/001/S095_001_00000016.png,surprise
cohn-kanade-images/S095/006/S095_006_00000013.png,disgust
cohn-kanade-images/S095/007/S095_007_00000021.png,happy
cohn-kanade-images/S095/010/S095_010_00000014.png,sadness
cohn-kanade-images/S096/001/S096_001_00000007.png,surprise
cohn-kanade-images/S096/003/S096_003_00000012.png,disgust
cohn-kanade-images/S096/004/S096_004_00000011.png,happy
cohn-kanade-images/S097/001/S097_001_00000021.png,surprise
cohn-kanade-images/S097/004/S097_004_00000030.png,disgust
cohn-kanade-images/S097/006/S097_006_00000019.png,happy
cohn-kanade-images/S098/003/S098_003_00000013.png,disgust
cohn-kanade-images/S098/004/S098_004_00000015.png,happy
cohn-kanade-images/S099/001/S099_001_00000014.png,surprise
cohn-kanade-images/S099/004/S099_004_00000015.png,happy
cohn-kanade-images/S099/007/S099_007_00000012.png,disgust
cohn-kanade-images/S100/002/S100_002_00000015.png,surprise
cohn-kanade-images/S100/005/S100_005_00000023.png,anger
cohn-kanade-images/S100/006/S100_006_00000016.png,happy
cohn-kanade-images/S101/002/S101_002_00000019.png,surprise
cohn-kanade-images/S102/002/S102_002_00000018.png,surprise
cohn-kanade-images/S102/003/S102_003_00000016.png,fear
cohn-kanade-images/S102/009/S102_009_00000015.png,disgust
cohn-kanade-images/S105/008/S105_008_00000010.png,disgust
cohn-kanade-images/S106/002/S106_002_00000016.png,sadness
cohn-kanade-images/S106/004/S106_004_00000008.png,disgust
cohn-kanade-images/S106/006/S106_006_00000011.png,happy
cohn-kanade-images/S107/001/S107_001_00000010.png,surprise
cohn-kanade-images/S107/005/S107_005_00000011.png,disgust
cohn-kanade-images/S108/005/S108_005_00000022.png,sadness
cohn-kanade-images/S108/006/S108_006_00000020.png,disgust
cohn-kanade-images/S108/008/S108_008_00000013.png,happy
cohn-kanade-images/S109/003/S109_003_00000017.png,anger
cohn-kanade-images/S109/005/S109_005_00000014.png,disgust
cohn-kanade-images/S109/006/S109_006_00000015.png,happy
cohn-kanade-images/S110/001/S110_001_00000013.png,surprise
cohn-kanade-images/S111/001/S111_001_00000014.png,surprise
cohn-kanade-images/S111/006/S111_006_00000010.png,anger
cohn-kanade-images/S111/007/S111_007_00000014.png,disgust
cohn-kanade-images/S112/005/S112_005_00000017.png,anger
cohn-kanade-images/S113/001/S113_001_00000012.png,surprise
cohn-kanade-images/S113/003/S113_003_00000015.png,sadness
cohn-kanade-images/S113/008/S113_008_00000023.png,anger
cohn-kanade-images/S114/001/S114_001_00000018.png,surprise
cohn-kanade-images/S114/006/S114_006_00000023.png,happy
cohn-kanade-images/S115/001/S115_001_00000008.png,surprise
cohn-kanade-images/S115/004/S115_004_00000017.png,sadness
cohn-kanade-images/S115/008/S115_008_00000017.png,happy
cohn-kanade-images/S116/001/S116_001_00000014.png,surprise
cohn-kanade-images/S116/006/S116_006_00000007.png,disgust
cohn-kanade-images/S116/007/S116_007_00000017.png,happy
cohn-kanade-images/S117/001/S117_001_00000014.png,surprise
cohn-kanade-images/S117/003/S117_003_00000014.png,fear
cohn-kanade-images/S117/006/S117_006_00000010.png,anger
cohn-kanade-images/S119/001/S119_001_00000011.png,surprise
cohn-kanade-images/S119/003/S119_003_00000024.png,fear
cohn-kanade-images/S119/008/S119_008_00000018.png,anger
cohn-kanade-images/S122/001/S122_001_00000012.png,surprise
cohn-kanade-images/S124/001/S124_001_00000014.png,surprise
cohn-kanade-images/S124/003/S124_003_00000011.png,fear
cohn-kanade-images/S124/006/S124_006_00000011.png,disgust
cohn-kanade-images/S124/007/S124_007_00000024.png,happy
cohn-kanade-images/S125/001/S125_001_00000014.png,sadness
cohn-kanade-images/S125/005/S125_005_00000013.png,happy
cohn-kanade-images/S125/006/S125_006_00000022.png,fear
cohn-kanade-images/S125/007/S125_007_00000009.png,surprise
cohn-kanade-images/S125/008/S125_008_00000010.png,disgust
cohn-kanade-images/S126/004/S126_004_00000012.png,surprise
cohn-kanade-images/S126/008/S126_008_00000029.png,anger
cohn-kanade-images/S127/001/S127_001_00000017.png,surprise
cohn-kanade-images/S127/004/S127_004_00000016.png,happy
cohn-kanade-images/S127/010/S127_010_00000018.png,anger
cohn-kanade-images/S128/004/S128_004_00000013.png,disgust
cohn-kanade-images/S128/011/S128_011_00000016.png,happy
cohn-kanade-images/S129/002/S129_002_00000011.png,surprise
cohn-kanade-images/S129/006/S129_006_00000010.png,anger
cohn-kanade-images/S129/011/S129_011_00000018.png,disgust
cohn-kanade-images/S129/012/S129_012_00000011.png,happy
cohn-kanade-images/S130/001/S130_001_00000018.png,surprise
cohn-kanade-images/S130/007/S130_007_00000020.png,anger
cohn-kanade-images/S130/009/S130_009_00000019.png,sadness
cohn-kanade-images/S130/012/S130_012_00000011.png,disgust
cohn-kanade-images/S130/013/S130_013_00000015.png,happy
cohn-kanade-images/S131/001/S131_001_00000016.png,surprise
cohn-kanade-images/S131/003/S131_003_00000024.png,sadness
cohn-kanade-images/S131/006/S131_006_00000022.png,happy
cohn-kanade-images/S131/010/S131_010_00000018.png,disgust
cohn-kanade-images/S132/002/S132_002_00000018.png,sadness
cohn-kanade-images/S132/003/S132_003_00000023.png,fear
cohn-kanade-images/S132/005/S132_005_00000016.png,disgust
cohn-kanade-images/S132/006/S132_006_00000023.png,happy
cohn-kanade-images/S132/008/S132_008_00000010.png,surprise
cohn-kanade-images/S133/003/S133_003_00000047.png,anger
cohn-kanade-images/S133/009/S133_009_00000006.png,surprise
cohn-kanade-images/S133/010/S133_010_00000014.png,happy
cohn-kanade-images/S134/003/S134_003_00000011.png,anger
cohn-kanade-images/S134/004/S134_004_00000015.png,happy
cohn-kanade-images/S134/008/S134_008_00000013.png,disgust
cohn-kanade-images/S135/001/S135_001_00000039.png,surprise
cohn-kanade-images/S135/012/S135_012_00000020.png,happy
cohn-kanade-images/S136/001/S136_001_00000019.png,surprise
cohn-kanade-images/S136/003/S136_003_00000014.png,sadness
cohn-kanade-images/S136/005/S136_005_00000010.png,anger
cohn-kanade-images/S136/006/S136_006_00000020.png,happy
cohn-kanade-images/S137/001/S137_001_00000014.png,surprise
cohn-kanade-images/S137/005/S137_005_00000027.png,sadness
cohn-kanade-images/S137/011/S137_011_00000020.png,happy
cohn-kanade-images/S138/001/S138_001_00000012.png,fear
cohn-kanade-images/S138/004/S138_004_00000013.png,surprise
cohn-kanade-images/S138/005/S138_005_00000016.png,happy
cohn-kanade-images/S138/007/S138_007_00000011.png,sadness
cohn-kanade-images/S138/008/S138_008_00000009.png,contempt
cohn-kanade-images/S139/002/S139_002_00000013.png,contempt
cohn-kanade-images/S147/002/S147_002_00000013.png,contempt
cohn-kanade-images/S148/002/S148_002_00000015.png,contempt
cohn-kanade-images/S149/002/S149_002_00000013.png,contempt
cohn-kanade-images/S151/002/S151_002_00000029.png,contempt
cohn-kanade-images/S154/002/S154_002_00000013.png,contempt
cohn-kanade-images/S155/002/S155_002_00000012.png,contempt
cohn-kanade-images/S156/002/S156_002_00000021.png,contempt
cohn-kanade-images/S157/002/S157_002_00000011.png,contempt
cohn-kanade-images/S158/002/S158_002_00000011.png,contempt
cohn-kanade-images/S160/006/S160_006_00000010.png,contempt
cohn-kanade-images/S501/001/S501_001_00000067.png,anger
cohn-kanade-images/S501/004/S501_004_00000056.png,fear
cohn-kanade-images/S501/006/S501_006_00000041.png,sadness
cohn-kanade-images/S502/001/S502_001_00000016.png,anger
cohn-kanade-images/S502/002/S502_002_00000009.png,contempt
cohn-kanade-images/S502/004/S502_004_00000052.png,fear
cohn-kanade-images/S503/001/S503_001_00000071.png,anger
cohn-kanade-images/S503/002/S503_002_00000008.png,contempt
cohn-kanade-images/S503/006/S503_006_00000020.png,sadness
cohn-kanade-images/S504/001/S504_001_00000022.png,anger
cohn-kanade-images/S504/002/S504_002_00000009.png,contempt
cohn-kanade-images/S504/004/S504_004_00000015.png,fear
cohn-kanade-images/S504/006/S504_006_00000018.png,sadness
cohn-kanade-images/S505/002/S505_002_00000021.png,contempt
cohn-kanade-images/S505/006/S505_006_00000019.png,sadness
cohn-kanade-images/S506/001/S506_001_00000040.png,anger
cohn-kanade-images/S506/002/S506_002_00000009.png,contempt
cohn-kanade-images/S506/004/S506_004_00000038.png,fear
cohn-kanade-images/S506/006/S506_006_00000042.png,sadness
cohn-kanade-images/S895/002/S895_002_00000007.png,contempt
cohn-kanade-images/S999/001/S999_001_00000018.png,anger
cohn-kanade-images/S999/003/S999_003_00000055.png,fear
